NUTS3;CODE
'EL431';'71304'
'EL613';'37013'
'EL643';'36071'
'EL645';'33052'
'EL431';'71414'
'EL431';'70006'
'EL522';'56626'
'EL531';'50200'
'EL612';'40009'
'EL541';'48200'
'EL301';'14121'
'EL302';'13562'
'EL432';'72400'
'EL532';'52100'
'EL515';'65403'
'EL526';'62400'
'EL303';'10442'
'EL653';'23051'
'EL432';'72300'
'EL431';'70200'
'EL431';'70014'
'EL432';'72200'
'EL434';'73008'
'EL522';'54621'
'EL644';'35013'
'EL621';'29090'
'EL302';'12351'
'EL306';'19600'
'EL301';'14234'
'EL651';'22007'
'EL653';'23200'
'EL303';'17234'
'EL632';'26221'
'EL632';'26333'
'EL631';'30022'
'EL412';'83102'
'EL522';'57100'
'EL532';'52051'
'EL522';'54629'
'EL522';'57006'
'EL632';'26225'
'EL307';'18545'
'EL303';'10551'
'EL303';'16231'
'EL301';'15122'
'EL651';'22019'
'EL303';'11147'
'EL632';'25200'
'EL421';'85900'
'EL422';'84200'
'EL431';'71201'
'EL525';'60061'
'EL421';'85400'
'EL651';'21200'
'EL641';'32006'
'EL303';'10683'
'EL623';'28200'
'EL303';'11852'
'EL521';'59035'
'EL514';'66035'
'EL632';'25016'
'EL632';'26241'
'EL411';'81109'
'EL642';'34500'
'EL431';'70008'
'EL307';'18758'
'EL307';'18122'
'EL653';'23054'
'EL304';'16562'
'EL623';'28080'
'EL304';'17124'
'EL411';'81103'
'EL521';'59031'
'EL631';'30023'
'EL303';'10558'
'EL303';'11523'
'EL633';'27069'
'EL526';'62122'
'EL522';'57018'
'EL612';'41221'
'EL431';'70002'
'EL434';'73135'
'EL306';'13342'
'EL307';'18544'
'EL303';'11528'
'EL303';'11741'
'EL543';'45444'
'EL633';'27051'
'EL633';'27054'
'EL543';'44003'
'EL631';'30500'
'EL522';'56727'
'EL526';'62048'
'EL303';'10439'
'EL522';'54250'
'EL431';'71409'
'EL522';'55438'
'EL541';'47043'
'EL613';'38446'
'EL522';'55134'
'EL524';'58002'
'EL303';'10682'
'EL622';'49082'
'EL434';'73012'
'EL651';'22012'
'EL303';'11522'
'EL653';'24600'
'EL522';'57002'
'EL304';'17671'
'EL611';'42300'
'EL433';'74100'
'EL653';'23071'
'EL651';'22300'
'EL631';'30006'
'EL434';'73131'
'EL612';'41334'
'EL643';'36100'
'EL521';'59100'
'EL303';'11471'
'EL642';'34002'
'EL531';'51032'
'EL411';'81104'
'EL622';'49081'
'EL422';'84005'
'EL301';'14451'
'EL533';'53076'
'EL303';'10443'
'EL303';'11364'
'EL303';'11474'
'EL303';'10561'
'EL522';'57011'
'EL524';'58400'
'EL642';'34006'
'EL651';'22200'
'EL303';'11521'
'EL303';'17237'
'EL631';'30015'
'EL511';'68300'
'EL301';'15127'
'EL307';'18538'
'EL305';'19013'
'EL522';'54633'
'EL644';'35008'
'EL434';'73005'
'EL433';'74055'
'EL522';'56224'
'EL651';'22015'
'EL303';'11476'
'EL531';'50100'
'EL306';'19006'
'EL307';'18531'
'EL431';'70400'
'EL653';'23064'
'EL522';'54623'
'EL521';'59034'
'EL631';'30010'
'EL542';'46200'
'EL431';'71307'
'EL543';'44014'
'EL652';'20003'
'EL515';'65302'
'EL306';'13341'
'EL421';'85303'
'EL613';'38500'
'EL643';'36073'
'EL522';'56430'
'EL531';'51200'
'EL641';'32100'
'EL301';'15669'
'EL533';'53073'
'EL307';'18010'
'EL522';'54642'
'EL512';'67064'
'EL302';'13451'
'EL651';'22021'
'EL533';'53200'
'EL434';'73006'
'EL652';'20005'
'EL421';'85200'
'EL303';'11634'
'EL421';'85103'
'EL612';'41336'
'EL434';'73100'
'EL302';'13561'
'EL302';'12242'
'EL303';'15771'
'EL307';'18902'
'EL431';'71601'
'EL642';'34200'
'EL421';'85109'
'EL301';'14671'
'EL645';'33061'
'EL653';'24003'
'EL653';'24008'
'EL543';'44010'
'EL541';'47048'
'EL612';'41335'
'EL307';'18757'
'EL632';'25006'
'EL422';'84500'
'EL307';'18539'
'EL303';'10672'
'EL302';'12137'
'EL307';'18030'
'EL541';'48061'
'EL422';'84201'
'EL642';'34018'
'EL433';'74061'
'EL515';'64008'
'EL304';'18344'
'EL304';'17122'
'EL421';'85107'
'EL411';'81107'
'EL413';'82102'
'EL522';'54249'
'EL307';'18533'
'EL622';'49084'
'EL631';'30200'
'EL621';'29092'
'EL411';'81102'
'EL431';'70300'
'EL303';'11525'
'EL305';'19010'
'EL651';'21053'
'EL301';'15124'
'EL512';'67300'
'EL422';'84300'
'EL433';'74051'
'EL303';'10563'
'EL652';'20011'
'EL522';'56532'
'EL522';'56334'
'EL302';'13121'
'EL431';'71500'
'EL301';'15236'
'EL527';'63071'
'EL633';'27055'
'EL413';'82100'
'EL642';'34005'
'EL612';'41500'
'EL522';'56510'
'EL522';'57014'
'EL522';'57015'
'EL631';'30007'
'EL641';'32004'
'EL304';'17562'
'EL642';'34008'
'EL651';'22003'
'EL522';'56431'
'EL541';'47047'
'EL511';'68002'
'EL653';'24013'
'EL526';'62054'
'EL651';'22002'
'EL651';'22022'
'EL524';'58100'
'EL307';'18543'
'EL543';'44013'
'EL522';'57004'
'EL533';'53071'
'EL515';'65201'
'EL653';'24300'
'EL611';'42200'
'EL422';'84011'
'EL432';'72056'
'EL303';'16122'
'EL613';'38334'
'EL421';'85500'
'EL527';'63088'
'EL522';'54624'
'EL543';'44004'
'EL434';'73134'
'EL653';'23062'
'EL524';'58005'
'EL526';'62200'
'EL652';'20007'
'EL433';'74053'
'EL522';'54622'
'EL522';'56625'
'EL613';'38445'
'EL303';'11254'
'EL422';'84703'
'EL533';'53070'
'EL611';'43070'
'EL522';'54634'
'EL641';'32300'
'EL305';'13677'
'EL303';'10554'
'EL623';'28100'
'EL653';'24002'
'EL522';'55236'
'EL432';'72055'
'EL526';'62047'
'EL301';'15562'
'EL523';'61200'
'EL541';'47045'
'EL522';'54655'
'EL307';'18755'
'EL511';'68010'
'EL531';'50300'
'EL642';'34001'
'EL641';'32009'
'EL531';'50400'
'EL303';'10674'
'EL653';'23058'
'EL522';'54644'
'EL611';'43300'
'EL301';'14561'
'EL624';'31100'
'EL514';'66037'
'EL522';'57019'
'EL632';'26335'
'EL511';'68100'
'EL511';'68200'
'EL526';'62100'
'EL421';'85300'
'EL522';'57009'
'EL421';'85101'
'EL631';'30005'
'EL513';'69200'
'EL431';'71202'
'EL512';'67100'
'EL301';'15126'
'EL307';'18233'
'EL653';'23052'
'EL653';'23100'
'EL531';'50001'
'EL633';'27300'
'EL652';'20006'
'EL632';'26334'
'EL632';'25010'
'EL531';'50005'
'EL304';'17675'
'EL301';'14452'
'EL303';'11143'
'EL303';'16346'
'EL413';'82300'
'EL633';'27200'
'EL303';'16232'
'EL301';'15342'
'EL301';'15234'
'EL434';'73300'
'EL543';'44015'
'EL522';'57020'
'EL532';'52056'
'EL303';'11256'
'EL633';'27065'
'EL526';'62041'
'EL305';'13675'
'EL642';'34004'
'EL653';'23060'
'EL526';'62046'
'EL305';'14565'
'EL653';'23055'
'EL645';'33056'
'EL652';'20016'
'EL307';'18542'
'EL543';'44002'
'EL631';'30011'
'EL612';'40006'
'EL515';'64010'
'EL522';'57500'
'EL303';'10441'
'EL302';'13123'
'EL305';'19500'
'EL307';'18648'
'EL422';'84600'
'EL431';'71305'
'EL515';'65500'
'EL642';'34007'
'EL641';'32001'
'EL522';'54625'
'EL515';'64005'
'EL303';'10447'
'EL651';'21055'
'EL307';'18534'
'EL412';'83104'
'EL622';'49080'
'EL514';'66031'
'EL642';'34012'
'EL642';'34013'
'EL643';'36070'
'EL434';'73014'
'EL432';'72053'
'EL303';'11744'
'EL303';'14342'
'EL642';'34300'
'EL307';'18901'
'EL631';'30012'
'EL304';'17343'
'EL632';'26222'
'EL632';'26224'
'EL307';'18452'
'EL652';'20500'
'EL645';'33053'
'EL652';'20200'
'EL527';'63073'
'EL304';'17778'
'EL522';'54630'
'EL522';'54639'
'EL522';'57017'
'EL305';'19002'
'EL541';'48300'
'EL522';'57008'
'EL511';'68400'
'EL303';'10444'
'EL653';'24001'
'EL301';'15233'
'EL541';'48100'
'EL515';'64011'
'EL611';'43060'
'EL527';'63200'
'EL624';'31082'
'EL644';'35011'
'EL651';'22001'
'EL644';'35012'
'EL522';'55337'
'EL526';'62049'
'EL633';'27057'
'EL303';'15561'
'EL305';'14568'
'EL431';'70005'
'EL642';'34014'
'EL641';'32002'
'EL434';'73001'
'EL611';'42033'
'EL304';'18346'
'EL525';'60200'
'EL526';'62121'
'EL653';'23053'
'EL432';'72051'
'EL303';'10559'
'EL303';'16344'
'EL434';'73003'
'EL523';'61007'
'EL527';'63074'
'EL611';'43068'
'EL632';'26226'
'EL651';'21051'
'EL641';'32011'
'EL611';'42032'
'EL612';'40001'
'EL511';'68006'
'EL522';'56728'
'EL303';'11144'
'EL303';'11473'
'EL303';'17236'
'EL431';'70007'
'EL645';'33054'
'EL641';'32005'
'EL304';'17455'
'EL411';'81101'
'EL301';'14122'
'EL522';'54627'
'EL431';'70016'
'EL306';'13351'
'EL412';'83400'
'EL527';'63076'
'EL524';'58001'
'EL304';'17342'
'EL525';'60062'
'EL421';'85002'
'EL305';'19015'
'EL632';'25004'
'EL433';'74052'
'EL421';'85104'
'EL431';'70010'
'EL303';'15772'
'EL307';'18450'
'EL632';'26443'
'EL412';'83300'
'EL301';'15125'
'EL431';'71303'
'EL303';'14343'
'EL642';'34400'
'EL645';'33058'
'EL515';'64200'
'EL652';'20001'
'EL613';'37008'
'EL303';'11742'
'EL305';'14576'
'EL652';'20400'
'EL631';'30008'
'EL611';'43063'
'EL611';'43065'
'EL611';'43062'
'EL522';'54638'
'EL303';'11745'
'EL512';'67063'
'EL303';'10678'
'EL303';'11362'
'EL305';'14575'
'EL522';'54646'
'EL611';'42030'
'EL522';'54352'
'EL305';'19011'
'EL644';'35006'
'EL527';'63100'
'EL304';'17564'
'EL631';'30019'
'EL303';'11636'
'EL513';'69100'
'EL307';'18537'
'EL301';'14231'
'EL305';'19007'
'EL633';'27066'
'EL431';'70004'
'EL623';'28084'
'EL303';'10680'
'EL515';'64002'
'EL613';'37012'
'EL631';'30001'
'EL543';'45333'
'EL412';'83103'
'EL303';'11472'
'EL644';'35009'
'EL651';'22008'
'EL653';'23070'
'EL526';'62045'
'EL526';'62124'
'EL512';'67062'
'EL632';'25002'
'EL613';'37300'
'EL307';'18536'
'EL434';'73002'
'EL631';'30002'
'EL303';'11252'
'EL613';'37011'
'EL303';'11253'
'EL304';'16452'
'EL522';'57300'
'EL522';'55131'
'EL305';'13676'
'EL422';'84302'
'EL411';'81400'
'EL422';'84001'
'EL632';'26442'
'EL644';'35003'
'EL631';'30300'
'EL304';'16674'
'EL531';'50006'
'EL434';'73007'
'EL305';'14574'
'EL632';'26331'
'EL613';'37003'
'EL305';'15344'
'EL612';'41000'
'EL611';'42036'
'EL304';'17341'
'EL651';'22013'
'EL306';'19200'
'EL303';'10432'
'EL305';'13674'
'EL541';'47200'
'EL612';'40400'
'EL542';'46030'
'EL303';'11853'
'EL303';'16233'
'EL305';'14569'
'EL522';'54632'
'EL622';'49100'
'EL307';'18900'
'EL632';'26441'
'EL511';'68008'
'EL611';'42100'
'EL651';'21054'
'EL303';'12241'
'EL303';'16121'
'EL511';'68014'
'EL522';'56121'
'EL522';'57400'
'EL301';'14232'
'EL531';'50004'
'EL422';'84700'
'EL652';'20008'
'EL642';'34017'
'EL434';'73004'
'EL304';'17674'
'EL304';'16675'
'EL531';'50010'
'EL541';'47041'
'EL307';'18540'
'EL633';'27053'
'EL631';'30020'
'EL541';'47044'
'EL612';'40011'
'EL611';'43100'
'EL612';'40007'
'EL651';'22100'
'EL612';'41447'
'EL303';'11257'
'EL522';'57013'
'EL611';'43064'
'EL305';'16671'
'EL531';'50003'
'EL631';'30017'
'EL631';'30004'
'EL651';'22028'
'EL632';'25100'
'EL301';'15341'
'EL301';'14564'
'EL532';'52057'
'EL303';'10446'
'EL433';'74054'
'EL631';'30016'
'EL303';'10445'
'EL422';'84100'
'EL651';'22016'
'EL434';'73011'
'EL302';'12461'
'EL511';'68004'
'EL301';'15452'
'EL525';'60063'
'EL653';'23067'
'EL304';'17561'
'EL303';'10564'
'EL305';'19004'
'EL421';'85100'
'EL523';'61003'
'EL303';'10438'
'EL527';'63077'
'EL512';'67200'
'EL303';'10677'
'EL301';'15451'
'EL511';'68001'
'EL522';'54641'
'EL422';'84801'
'EL543';'44100'
'EL522';'55132'
'EL303';'11743'
'EL631';'30025'
'EL304';'17673'
'EL632';'26504'
'EL434';'73400'
'EL514';'66300'
'EL523';'61300'
'EL511';'68007'
'EL303';'10676'
'EL301';'14233'
'EL522';'57003'
'EL526';'62043'
'EL303';'10433'
'EL613';'37010'
'EL303';'10673'
'EL303';'11145'
'EL302';'12135'
'EL303';'11854'
'EL307';'18020'
'EL652';'20009'
'EL422';'84002'
'EL422';'84006'
'EL653';'23059'
'EL644';'35002'
'EL524';'58004'
'EL422';'84010'
'EL513';'69400'
'EL514';'66100'
'EL514';'66032'
'EL514';'66033'
'EL515';'64100'
'EL303';'10431'
'EL303';'10440'
'EL522';'54626'
'EL522';'54628'
'EL515';'64003'
'EL651';'22010'
'EL651';'21052'
'EL613';'37005'
'EL301';'14578'
'EL301';'15121'
'EL301';'14235'
'EL301';'15231'
'EL307';'18040'
'EL303';'11855'
'EL303';'17235'
'EL303';'15773'
'EL303';'16341'
'EL303';'14341'
'EL305';'13671'
'EL305';'13672'
'EL305';'13673'
'EL305';'16672'
'EL305';'19400'
'EL305';'19001'
'EL526';'62055'
'EL525';'60064'
'EL303';'11632'
'EL303';'11635'
'EL303';'11146'
'EL631';'30027'
'EL633';'27050'
'EL611';'44200'
'EL631';'30009'
'EL633';'27100'
'EL412';'83302'
'EL652';'20004'
'EL511';'68500'
'EL632';'25007'
'EL632';'26223'
'EL652';'20014'
'EL612';'40200'
'EL611';'43067'
'EL612';'40004'
'EL612';'40100'
'EL612';'41222'
'EL612';'41223'
'EL612';'40300'
'EL643';'36076'
'EL644';'35300'
'EL644';'35100'
'EL643';'36080'
'EL652';'20100'
'EL643';'36072'
'EL644';'35015'
'EL641';'32200'
'EL644';'35004'
'EL644';'35010'
'EL641';'32010'
'EL645';'33057'
'EL652';'20010'
'EL522';'57007'
'EL524';'58200'
'EL522';'54635'
'EL302';'12133'
'EL307';'18050'
'EL305';'19003'
'EL305';'15354'
'EL305';'15349'
'EL305';'15351'
'EL305';'19009'
'EL305';'19016'
'EL611';'42037'
'EL531';'51100'
'EL533';'53074'
'EL527';'63072'
'EL533';'53072'
'EL623';'28081'
'EL612';'40003'
'EL522';'54640'
'EL522';'56123'
'EL522';'57600'
'EL526';'62044'
'EL522';'57001'
'EL524';'58500'
'EL525';'60100'
'EL522';'55133'
'EL526';'62042'
'EL307';'18903'
'EL307';'80100'
'EL302';'13231'
'EL302';'12462'
'EL645';'33050'
'EL644';'35200'
'EL644';'35007'
'EL642';'34003'
'EL644';'35001'
'EL644';'35005'
'EL653';'23056'
'EL642';'34600'
'EL642';'34010'
'EL422';'84401'
'EL431';'70012'
'EL522';'57200'
'EL511';'68013'
'EL304';'17672'
'EL304';'17456'
'EL304';'16561'
'EL304';'16451'
'EL304';'16777'
'EL304';'17123'
'EL421';'85108'
'EL421';'85106'
'EL421';'85700'
'EL511';'68003'
'EL514';'66200'
'EL432';'72059'
'EL433';'74056'
'EL434';'73132'
'EL434';'73133'
'EL432';'72052'
'EL434';'73200'
'EL521';'59033'
'EL522';'54248'
'EL411';'81106'
'EL413';'82200'
'EL413';'82104'
'EL411';'81300'
'EL422';'84009'
'EL422';'84008'
'EL431';'71410'
'EL632';'25009'
'EL651';'22027'
'EL632';'25015'
'EL651';'22029'
'EL523';'61002'
'EL613';'37001'
'EL613';'37500'
'EL532';'52059'
'EL411';'81108'
'EL307';'18541'
'EL307';'18547'
'EL307';'18756'
'EL413';'82103'
'EL653';'24400'
'EL653';'24024'
'EL653';'24010'
'EL653';'24014'
'EL421';'85302'
'EL633';'27067'
'EL412';'83100'
'EL422';'84702'
'EL306';'18546'
'EL432';'72100'
'EL527';'63078'
'EL422';'84400'
'EL611';'42034'
'EL533';'53077'
'EL532';'52055'
'EL532';'52050'
'EL532';'50007'
'EL613';'38221'
'EL613';'38222'
'EL613';'37100'
'EL306';'19300'
'EL306';'19012'
'EL306';'13344'
'EL307';'18120'
'EL307';'18121'
'EL307';'18453'
'EL303';'10553'
