NUTS3;CODE
'NO071';'8071'
'NO081';'0884'
'NO083';'1783'
'NO0A1';'5563'
'NO020';'2840'
'NO081';'0050'
'NO081';'0760'
'NO0A2';'5200'
'NO0A1';'4034'
'NO081';'0682'
'NO060';'7655'
'NO0A2';'5155'
'NO094';'3650'
'NO020';'2355'
'NO081';'1054'
'NO092';'4434'
'NO060';'7091'
'NO0A2';'5235'
'NO060';'6683'
'NO0A2';'5637'
'NO084';'1430'
'NO081';'0257'
'NO0A1';'4371'
'NO081';'0774'
'NO081';'0352'
'NO081';'0789'
'NO0A1';'4137'
'NO072';'9056'
'NO0A3';'6653'
'NO060';'7624'
'NO071';'8207'
'NO083';'1605'
'NO0A2';'5410'
'NO0A2';'5211'
'NO081';'0486'
'NO0A2';'5357'
'NO084';'1443'
'NO0A1';'4026'
'NO084';'2000'
'NO0A1';'4014'
'NO092';'4817'
'NO085';'3075'
'NO020';'2415'
'NO073';'9545'
'NO071';'8643'
'NO0A3';'6019'
'NO0A2';'5184'
'NO020';'2610'
'NO092';'4634'
'NO0A1';'4280'
'NO083';'1850'
'NO020';'2209'
'NO071';'8014'
'NO084';'2005'
'NO0A1';'4129'
'NO083';'1809'
'NO072';'9020'
'NO083';'1766'
'NO071';'8370'
'NO060';'7354'
'NO094';'3721'
'NO081';'0664'
'NO071';'8615'
'NO071';'8660'
'NO060';'7900'
'NO083';'1709'
'NO0A3';'6012'
'NO081';'0479'
'NO0A1';'4044'
'NO081';'0287'
'NO085';'3420'
'NO0A2';'5630'
'NO081';'0176'
'NO093';'3086'
'NO092';'4622'
'NO081';'0252'
'NO071';'8009'
'NO085';'3593'
'NO020';'2317'
'NO020';'2977'
'NO071';'8220'
'NO081';'0763'
'NO0A2';'5913'
'NO084';'1369'
'NO0A2';'5650'
'NO084';'1336'
'NO094';'3674'
'NO081';'0139'
'NO0A2';'5977'
'NO020';'2846'
'NO0A2';'5107'
'NO081';'1071'
'NO081';'0987'
'NO0A3';'6350'
'NO094';'3731'
'NO0A2';'5912'
'NO0A1';'5545'
'NO084';'2033'
'NO060';'7177'
'NO060';'7206'
'NO081';'1169'
'NO071';'8214'
'NO072';'9404'
'NO0A3';'6105'
'NO071';'8022'
'NO081';'1291'
'NO0A2';'5939'
'NO092';'4657'
'NO0A2';'5153'
'NO081';'0595'
'NO071';'8613'
'NO0A2';'5966'
'NO060';'7860'
'NO081';'0875'
'NO060';'7725'
'NO060';'7027'
'NO084';'2053'
'NO060';'7383'
'NO060';'7340'
'NO092';'4519'
'NO020';'2676'
'NO0A2';'5916'
'NO085';'3427'
'NO083';'1590'
'NO0A2';'5886'
'NO060';'7261'
'NO072';'9370'
'NO0A2';'5445'
'NO084';'1471'
'NO071';'8483'
'NO094';'3702'
'NO072';'9485'
'NO092';'4504'
'NO092';'4576'
'NO085';'3003'
'NO093';'3167'
'NO020';'2688'
'NO0A3';'6059'
'NO071';'8231'
'NO085';'3061'
'NO071';'8513'
'NO071';'8512'
'NO093';'3169'
'NO094';'3661'
'NO073';'9616'
'NO083';'1625'
'NO081';'1101'
'NO071';'8201'
'NO0A1';'4094'
'NO092';'4553'
'NO0A2';'6844'
'NO093';'3193'
'NO060';'7735'
'NO084';'1323'
'NO094';'3834'
'NO072';'9496'
'NO084';'1308'
'NO020';'2929'
'NO0A3';'6454'
'NO092';'4684'
'NO071';'8049'
'NO020';'2311'
'NO060';'7707'
'NO084';'1312'
'NO0A2';'5712'
'NO073';'9506'
'NO0A3';'6022'
'NO0A2';'5343'
'NO0A1';'4068'
'NO071';'8161'
'NO094';'3883'
'NO020';'2620'
'NO020';'2801'
'NO0A1';'4098'
'NO083';'1790'
'NO093';'3109'
'NO092';'4522'
'NO0A2';'5833'
'NO072';'9329'
'NO073';'9916'
'NO0A3';'6503'
'NO020';'2418'
'NO092';'4891'
'NO071';'8298'
'NO0A1';'4088'
'NO084';'1378'
'NO083';'1503'
'NO092';'4801'
'NO0A1';'4299'
'NO0A3';'6028'
'NO0A2';'5633'
'NO071';'8502'
'NO0A3';'6452'
'NO085';'3009'
'NO020';'2488'
'NO072';'9316'
'NO060';'7902'
'NO092';'4804'
'NO092';'4663'
'NO0A2';'6946'
'NO020';'2654'
'NO084';'1330'
'NO020';'2605'
'NO085';'3001'
'NO092';'4699'
'NO071';'8753'
'NO071';'8398'
'NO071';'8183'
'NO071';'8374'
'NO094';'4952'
'NO094';'4955'
'NO0A2';'5948'
'NO084';'1318'
'NO0A2';'5020'
'NO0A2';'5393'
'NO085';'3543'
'NO071';'8301'
'NO093';'3103'
'NO083';'1618'
'NO020';'2345'
'NO071';'8328'
'NO083';'1604'
'NO093';'3224'
'NO093';'3084'
'NO092';'4838'
'NO085';'3055'
'NO0A2';'6856'
'NO0A2';'5306'
'NO081';'0653'
'NO071';'8404'
'NO085';'3018'
'NO071';'8070'
'NO072';'9405'
'NO020';'2130'
'NO020';'2612'
'NO0A3';'6103'
'NO084';'1450'
'NO083';'1781'
'NO084';'2093'
'NO094';'3950'
'NO083';'1827'
'NO060';'7072'
'NO0A2';'5042'
'NO084';'1487'
'NO081';'0662'
'NO081';'0557'
'NO083';'1726'
'NO073';'9715'
'NO083';'1825'
'NO0A1';'4335'
'NO084';'3430'
'NO020';'2665'
'NO071';'8294'
'NO092';'4915'
'NO081';'0179'
'NO0A1';'4365'
'NO020';'2975'
'NO072';'9040'
'NO0A3';'6460'
'NO081';'1179'
'NO081';'0478'
'NO081';'0482'
'NO081';'1162'
'NO0A2';'5427'
'NO081';'0477'
'NO092';'4617'
'NO081';'0158'
'NO060';'7600'
'NO092';'4825'
'NO0A2';'5035'
'NO081';'0463'
'NO093';'3269'
'NO0A1';'4370'
'NO0A2';'5226'
'NO0A1';'5566'
'NO081';'0689'
'NO083';'1792'
'NO081';'0351'
'NO085';'3612'
'NO081';'0551'
'NO081';'0787'
'NO083';'1591'
'NO081';'0488'
'NO0A1';'4134'
'NO094';'3726'
'NO084';'1363'
'NO084';'1970'
'NO081';'0484'
'NO092';'4647'
'NO083';'1628'
'NO020';'2687'
'NO083';'1593'
'NO060';'7142'
'NO0A2';'5635'
'NO093';'3226'
'NO0A1';'4033'
'NO0A2';'5067'
'NO060';'7212'
'NO084';'2010'
'NO0A2';'5033'
'NO081';'0360'
'NO093';'3080'
'NO060';'7232'
'NO060';'7884'
'NO084';'2066'
'NO081';'0273'
'NO060';'7940'
'NO0A1';'4029'
'NO081';'0971'
'NO060';'7810'
'NO0A3';'6250'
'NO0A2';'5918'
'NO060';'7540'
'NO081';'0954'
'NO081';'0188'
'NO020';'2372'
'NO0A1';'4041'
'NO081';'0177'
'NO071';'8073'
'NO084';'0277'
'NO094';'3736'
'NO083';'1890'
'NO081';'0666'
'NO081';'0579'
'NO081';'0650'
'NO071';'8050'
'NO060';'7080'
'NO020';'2387'
'NO0A2';'5056'
'NO060';'7058'
'NO0A2';'5708'
'NO084';'1396'
'NO0A2';'5379'
'NO084';'3480'
'NO081';'0881'
'NO060';'7240'
'NO085';'3570'
'NO060';'7052'
'NO060';'7263'
'NO020';'2315'
'NO093';'3231'
'NO0A1';'4324'
'NO092';'4540'
'NO072';'9060'
'NO081';'0491'
'NO094';'3922'
'NO0A3';'6218'
'NO081';'0950'
'NO071';'7981'
'NO020';'2230'
'NO094';'3825'
'NO0A3';'6387'
'NO081';'0764'
'NO081';'0671'
'NO0A2';'5268'
'NO081';'0162'
'NO094';'3925'
'NO093';'3189'
'NO0A1';'5565'
'NO060';'7310'
'NO071';'8535'
'NO0A1';'4235'
'NO085';'3409'
'NO084';'1453'
'NO0A2';'5063'
'NO060';'7790'
'NO020';'2408'
'NO020';'2256'
'NO0A2';'5685'
'NO072';'9420'
'NO084';'1927'
'NO071';'8630'
'NO081';'0962'
'NO071';'8218'
'NO0A2';'5914'
'NO081';'0678'
'NO072';'9100'
'NO085';'3617'
'NO084';'1366'
'NO085';'3534'
'NO094';'3713'
'NO092';'4632'
'NO0A3';'6622'
'NO093';'3258'
'NO0A2';'6800'
'NO092';'4916'
'NO0A3';'6508'
'NO084';'1400'
'NO020';'2880'
'NO081';'0361'
'NO060';'7893'
'NO081';'0858'
'NO020';'2860'
'NO081';'0880'
'NO0A3';'6518'
'NO0A2';'5724'
'NO081';'0670'
'NO094';'3742'
'NO084';'1420'
'NO071';'8865'
'NO0A2';'5378'
'NO020';'2836'
'NO0A1';'4019'
'NO0A2';'5437'
'NO092';'4832'
'NO0A3';'6443'
'NO0A2';'5058'
'NO094';'3780'
'NO0A1';'4325'
'NO081';'0862'
'NO0A2';'5315'
'NO0A2';'5428'
'NO020';'2950'
'NO084';'1397'
'NO081';'0554'
'NO0A2';'5610'
'NO081';'0367'
'NO0A3';'6645'
'NO0A3';'6631'
'NO020';'3522'
'NO020';'2666'
'NO081';'0952'
'NO094';'3766'
'NO084';'1900'
'NO081';'0381'
'NO084';'2742'
'NO081';'0977'
'NO020';'2264'
'NO081';'0658'
'NO071';'8384'
'NO0A1';'4397'
'NO0A2';'5484'
'NO0A3';'6385'
'NO094';'3666'
'NO071';'8910'
'NO0A3';'6571'
'NO0A2';'5321'
'NO084';'1303'
'NO072';'9263'
'NO073';'9991'
'NO071';'8202'
'NO0A1';'4091'
'NO020';'2845'
'NO060';'7497'
'NO073';'9917'
'NO071';'8921'
'NO072';'9282'
'NO0A2';'5604'
'NO084';'2024'
'NO094';'3887'
'NO020';'2893'
'NO0A3';'6481'
'NO071';'8603'
'NO0A1';'5507'
'NO0A2';'5963'
'NO060';'7431'
'NO071';'8041'
'NO0A3';'6075'
'NO072';'9391'
'NO085';'3625'
'NO084';'1301'
'NO071';'8388'
'NO060';'7244'
'NO0A2';'6898'
'NO083';'1702'
'NO071';'8086'
'NO071';'8805'
'NO0A3';'6389'
'NO092';'4665'
'NO060';'7111'
'NO084';'1322'
'NO060';'7737'
'NO020';'2812'
'NO094';'3701'
'NO092';'4664'
'NO0A2';'5775'
'NO060';'7435'
'NO0A2';'6891'
'NO060';'7897'
'NO081';'1006'
'NO060';'7121'
'NO060';'7443'
'NO020';'2803'
'NO0A2';'5872'
'NO084';'1305'
'NO020';'2434'
'NO020';'2447'
'NO0A2';'5848'
'NO0A2';'6852'
'NO0A2';'5884'
'NO020';'2675'
'NO0A2';'6991'
'NO0A3';'6671'
'NO072';'9497'
'NO083';'1713'
'NO085';'3529'
'NO060';'7821'
'NO094';'3836'
'NO0A1';'4092'
'NO092';'4502'
'NO084';'3441'
'NO0A1';'4361'
'NO0A1';'4296'
'NO092';'4858'
'NO093';'3199'
'NO0A1';'4084'
'NO084';'1917'
'NO084';'2026'
'NO085';'3411'
'NO093';'3206'
'NO085';'3526'
'NO0A1';'4078'
'NO071';'8251'
'NO0A2';'6728'
'NO072';'9286'
'NO060';'7472'
'NO081';'1007'
'NO020';'2659'
'NO084';'2076'
'NO020';'3527'
'NO020';'2807'
'NO073';'9615'
'NO0A1';'4059'
'NO092';'4491'
'NO0A2';'5403'
'NO0A2';'6971'
'NO060';'7426'
'NO0A1';'5586'
'NO084';'1316'
'NO071';'8960'
'NO020';'2480'
'NO081';'0476'
'NO0A1';'4373'
'NO020';'2819'
'NO020';'2930'
'NO060';'7098'
'NO060';'7140'
'NO0A3';'6412'
'NO020';'2235'
'NO083';'1813'
'NO094';'3748'
'NO093';'3181'
'NO060';'7043'
'NO081';'0857'
'NO081';'0193'
'NO060';'7015'
'NO060';'7820'
'NO0A2';'5055'
'NO084';'2050'
'NO0A3';'6036'
'NO084';'1367'
'NO060';'7657'
'NO072';'9372'
'NO085';'3595'
'NO093';'3117'
'NO081';'0583'
'NO0A2';'5736'
'NO020';'2388'
'NO072';'9414'
'NO093';'3125'
'NO073';'9912'
'NO094';'3947'
'NO0A1';'5537'
'NO071';'8658'
'NO020';'2208'
'NO083';'1617'
'NO0A2';'5170'
'NO071';'8445'
'NO085';'3648'
'NO0A3';'6422'
'NO092';'4436'
'NO0A2';'5443'
'NO081';'0494'
'NO081';'0677'
'NO020';'2866'
'NO060';'7092'
'NO0A2';'5162'
'NO060';'7050'
'NO081';'1251'
'NO084';'1545'
'NO020';'2214'
'NO081';'1256'
'NO071';'8516'
'NO094';'3720'
'NO020';'2669'
'NO081';'0588'
'NO072';'9007'
'NO0A2';'5452'
'NO081';'0773'
'NO072';'9415'
'NO092';'4818'
'NO094';'3739'
'NO0A1';'4025'
'NO0A3';'6076'
'NO083';'1524'
'NO0A2';'6893'
'NO0A2';'5142'
'NO083';'1528'
'NO072';'9027'
'NO0A1';'4054'
'NO081';'0457'
'NO083';'1777'
'NO081';'0750'
'NO0A1';'5535'
'NO060';'7670'
'NO0A3';'6153'
'NO085';'3320'
'NO0A3';'6220'
'NO071';'8310'
'NO060';'7019'
'NO0A2';'5008'
'NO092';'4836'
'NO092';'4754'
'NO094';'3949'
'NO084';'1385'
'NO060';'7550'
'NO073';'9826'
'NO0A3';'6260'
'NO094';'3788'
'NO0A1';'4146'
'NO0A1';'4070'
'NO060';'7898'
'NO071';'8522'
'NO083';'1596'
'NO060';'7113'
'NO092';'4878'
'NO073';'9765'
'NO081';'0690'
'NO092';'4865'
'NO083';'1636'
'NO094';'3840'
'NO0A3';'6030'
'NO094';'3940'
'NO092';'4514'
'NO0A1';'4035'
'NO0A2';'5715'
'NO081';'0349'
'NO0A2';'5045'
'NO094';'3710'
'NO081';'0340'
'NO085';'3004'
'NO081';'0015'
'NO071';'8680'
'NO071';'8690'
'NO085';'3008'
'NO072';'9385'
'NO072';'9357'
'NO0A2';'6859'
'NO0A2';'6843'
'NO071';'8276'
'NO0A3';'6285'
'NO073';'9586'
'NO060';'7066'
'NO0A2';'5387'
'NO073';'9925'
'NO071';'8412'
'NO0A1';'5568'
'NO084';'1465'
'NO060';'7530'
'NO071';'8813'
'NO0A2';'6896'
'NO071';'8197'
'NO085';'3544'
'NO0A1';'4123'
'NO071';'8278'
'NO0A2';'5593'
'NO0A2';'6984'
'NO0A2';'5286'
'NO0A2';'5499'
'NO0A2';'5781'
'NO0A2';'5590'
'NO0A2';'6953'
'NO0A1';'4104'
'NO060';'7250'
'NO0A2';'6875'
'NO060';'7746'
'NO072';'9043'
'NO020';'2693'
'NO0A1';'4073'
'NO0A2';'6788'
'NO071';'8128'
'NO084';'1542'
'NO072';'9308'
'NO0A1';'4337'
'NO0A2';'6773'
'NO072';'9021'
'NO0A2';'6987'
'NO071';'8095'
'NO071';'8830'
'NO060';'7280'
'NO071';'8181'
'NO071';'8842'
'NO060';'7287'
'NO071';'8770'
'NO071';'8844'
'NO0A2';'6986'
'NO060';'7284'
'NO071';'8764'
'NO0A1';'4180'
'NO071';'8920'
'NO060';'7268'
'NO072';'9154'
'NO060';'7742'
'NO072';'9304'
'NO0A2';'6827'
'NO073';'9584'
'NO060';'7960'
'NO071';'8270'
'NO0A3';'6292'
'NO0A1';'5582'
'NO073';'9664'
'NO060';'7190'
'NO083';'1894'
'NO0A1';'5584'
'NO073';'9601'
'NO071';'8750'
'NO020';'2584'
'NO0A2';'6942'
'NO0A2';'6818'
'NO0A3';'6213'
'NO0A1';'4209'
'NO0A3';'6394'
'NO072';'9034'
'NO060';'7152'
'NO084';'1544'
'NO0A2';'6914'
'NO020';'2560'
'NO071';'8285'
'NO060';'7990'
'NO073';'9585'
'NO0A2';'6718'
'NO0A1';'4103'
'NO073';'9901'
'NO060';'7890'
'NO073';'9651'
'NO060';'7870'
'NO071';'8317'
'NO072';'9381'
'NO060';'7386'
'NO060';'7415'
'NO060';'7454'
'NO0A2';'6704'
'NO083';'1504'
'NO093';'3249'
'NO084';'1971'
'NO083';'1609'
'NO093';'3195'
'NO093';'3253'
'NO092';'4687'
'NO0A2';'6867'
'NO060';'7338'
'NO060';'7486'
'NO060';'7174'
'NO0A1';'4079'
'NO081';'1008'
'NO020';'2804'
'NO060';'7733'
'NO084';'2151'
'NO0A1';'5595'
'NO094';'3705'
'NO072';'9479'
'NO071';'8002'
'NO0A2';'5804'
'NO093';'3104'
'NO0A2';'5653'
'NO083';'1753'
'NO092';'4921'
'NO0A2';'5407'
'NO060';'7446'
'NO020';'2644'
'NO094';'3796'
'NO072';'9275'
'NO020';'2361'
'NO094';'3885'
'NO0A2';'5805'
'NO0A3';'6656'
'NO072';'9155'
'NO084';'1442'
'NO085';'3646'
'NO060';'7583'
'NO0A2';'5829'
'NO094';'3904'
'NO092';'4579'
'NO060';'7455'
'NO0A3';'6078'
'NO071';'8401'
'NO0A2';'5830'
'NO072';'9256'
'NO0A2';'5721'
'NO072';'9119'
'NO0A2';'5327'
'NO084';'1468'
'NO020';'2637'
'NO073';'9505'
'NO092';'4902'
'NO094';'3996'
'NO0A2';'5808'
'NO083';'1601'
'NO0A3';'6134'
'NO060';'7456'
'NO020';'2404'
'NO0A3';'6026'
'NO0A2';'5346'
'NO092';'4688'
'NO060';'7672'
'NO072';'9267'
'NO060';'7570'
'NO0A2';'5862'
'NO0A2';'6703'
'NO084';'1485'
'NO083';'1650'
'NO020';'2603'
'NO060';'7101'
'NO060';'7869'
'NO084';'1319'
'NO060';'7238'
'NO0A1';'4390'
'NO060';'7419'
'NO060';'7006'
'NO060';'7466'
'NO020';'2206'
'NO020';'2714'
'NO020';'2832'
'NO084';'2031'
'NO020';'2251'
'NO060';'7734'
'NO0A2';'5866'
'NO072';'9355'
'NO020';'2671'
'NO085';'3054'
'NO071';'8651'
'NO0A1';'4050'
'NO092';'4636'
'NO083';'1831'
'NO084';'2040'
'NO0A2';'5305'
'NO083';'1791'
'NO093';'3178'
'NO073';'9536'
'NO093';'3172'
'NO020';'2960'
'NO0A1';'4100'
'NO060';'7046'
'NO081';'0259'
'NO071';'8803'
'NO020';'2344'
'NO092';'4985'
'NO0A2';'6900'
'NO094';'3914'
'NO081';'0676'
'NO060';'7580'
'NO020';'2210'
'NO060';'7335'
'NO084';'1404'
'NO0A3';'6320'
'NO0A1';'5514'
'NO0A2';'5143'
'NO093';'3270'
'NO060';'7993'
'NO085';'3410'
'NO020';'2416'
'NO081';'1052'
'NO020';'2933'
'NO092';'4620'
'NO0A2';'5353'
'NO085';'3044'
'NO0A2';'5101'
'NO081';'0357'
'NO081';'0159'
'NO084';'1960'
'NO081';'0182'
'NO083';'1765'
'NO084';'1384'
'NO0A2';'5743'
'NO0A2';'5704'
'NO071';'8618'
'NO071';'8520'
'NO071';'8909'
'NO020';'2134'
'NO0A2';'5693'
'NO0A2';'5032'
'NO060';'7370'
'NO084';'1963'
'NO0A1';'5531'
'NO060';'7713'
'NO060';'7355'
'NO0A2';'5009'
'NO092';'4517'
'NO0A2';'5113'
'NO093';'3229'
'NO084';'2009'
'NO093';'3171'
'NO081';'0470'
'NO071';'7980'
'NO083';'1533'
'NO081';'1068'
'NO081';'0876'
'NO081';'1166'
'NO092';'4544'
'NO073';'9513'
'NO020';'2335'
'NO083';'1859'
'NO083';'1610'
'NO060';'7227'
'NO081';'0196'
'NO0A3';'6240'
'NO0A1';'5546'
'NO020';'2476'
'NO0A3';'6440'
'NO093';'3295'
'NO071';'8640'
'NO081';'1272'
'NO083';'1657'
'NO094';'3921'
'NO0A1';'4042'
'NO093';'3173'
'NO0A2';'5334'
'NO0A1';'4052'
'NO0A2';'5099'
'NO081';'0856'
'NO0A2';'5022'
'NO081';'1053'
'NO0A3';'6643'
'NO083';'1560'
'NO0A2';'5238'
'NO084';'1473'
'NO020';'2409'
'NO020';'2406'
'NO085';'3035'
'NO081';'0195'
'NO020';'2640'
'NO071';'8023'
'NO0A3';'6155'
'NO060';'7504'
'NO0A2';'5365'
'NO0A2';'5005'
'NO0A2';'5706'
'NO071';'8273'
'NO060';'7387'
'NO0A2';'6716'
'NO0A1';'4244'
'NO071';'8288'
'NO092';'4642'
'NO0A1';'4334'
'NO072';'9185'
'NO0A2';'6858'
'NO092';'4473'
'NO072';'9132'
'NO084';'1461'
'NO0A2';'6968'
'NO071';'8252'
'NO0A2';'6905'
'NO0A2';'6944'
'NO071';'8870'
'NO0A2';'5281'
'NO0A2';'5498'
'NO0A3';'6149'
'NO072';'9389'
'NO0A2';'6873'
'NO060';'7397'
'NO060';'7525'
'NO0A3';'6393'
'NO0A2';'6727'
'NO0A2';'5476'
'NO0A2';'5627'
'NO085';'3302'
'NO0A2';'5459'
'NO084';'1466'
'NO093';'3072'
'NO073';'9583'
'NO0A1';'4351'
'NO0A2';'6710'
'NO0A2';'6985'
'NO0A2';'6791'
'NO0A2';'5398'
'NO060';'7375'
'NO094';'3864'
'NO071';'8266'
'NO094';'3967'
'NO0A2';'5388'
'NO094';'3962'
'NO072';'9450'
'NO071';'8742'
'NO092';'4525'
'NO060';'7876'
'NO0A2';'6877'
'NO072';'9393'
'NO060';'7398'
'NO0A2';'5473'
'NO060';'7071'
'NO071';'8189'
'NO071';'8190'
'NO0A2';'6789'
'NO085';'3628'
'NO0A1';'4320'
'NO083';'1821'
'NO084';'1950'
'NO0A2';'6855'
'NO0A3';'6280'
'NO072';'9187'
'NO0A1';'4168'
'NO071';'8135'
'NO060';'7166'
'NO0A2';'5385'
'NO072';'9302'
'NO0A2';'6779'
'NO071';'8196'
'NO072';'9192'
'NO0A2';'6894'
'NO0A2';'6713'
'NO0A2';'6957'
'NO072';'9030'
'NO084';'1467'
'NO072';'9181'
'NO060';'7286'
'NO0A3';'6674'
'NO060';'7194'
'NO0A3';'6141'
'NO0A2';'5645'
'NO0A2';'6969'
'NO085';'3536'
'NO072';'9386'
'NO060';'7818'
'NO0A1';'4164'
'NO093';'3074'
'NO0A2';'5778'
'NO072';'9157'
'NO092';'4957'
'NO071';'8096'
'NO0A2';'5285'
'NO071';'8735'
'NO072';'9190'
'NO060';'7740'
'NO092';'4748'
'NO092';'4980'
'NO0A2';'6870'
'NO092';'4903'
'NO071';'8325'
'NO0A1';'4350'
'NO0A2';'5284'
'NO0A3';'6532'
'NO072';'9423'
'NO020';'2326'
'NO0A3';'6431'
'NO094';'3665'
'NO0A2';'5749'
'NO092';'4791'
'NO060';'7467'
'NO083';'1804'
'NO0A2';'5299'
'NO060';'7661'
'NO060';'7175'
'NO084';'1916'
'NO0A2';'5813'
'NO0A2';'5877'
'NO020';'2327'
'NO073';'9503'
'NO020';'2419'
'NO084';'1333'
'NO0A2';'5418'
'NO0A2';'5844'
'NO0A3';'6067'
'NO073';'9621'
'NO060';'7874'
'NO071';'8905'
'NO060';'7231'
'NO071';'8902'
'NO071';'8138'
'NO092';'4674'
'NO072';'9265'
'NO094';'3884'
'NO0A3';'6548'
'NO0A2';'5952'
'NO0A3';'6659'
'NO071';'8546'
'NO084';'1321'
'NO0A2';'5825'
'NO072';'9059'
'NO060';'7115'
'NO092';'4705'
'NO0A2';'5480'
'NO094';'3993'
'NO0A2';'5594'
'NO0A2';'5845'
'NO0A3';'6219'
'NO081';'1009'
'NO0A2';'5941'
'NO072';'9038'
'NO0A2';'5889'
'NO0A3';'6085'
'NO0A2';'5851'
'NO060';'7651'
'NO072';'9292'
'NO092';'4524'
'NO092';'4679'
'NO0A2';'5696'
'NO094';'3832'
'NO0A3';'6549'
'NO073';'9501'
'NO084';'1432'
'NO092';'4898'
'NO085';'3064'
'NO092';'4689'
'NO0A3';'6217'
'NO0A2';'6961'
'NO084';'1469'
'NO0A2';'5985'
'NO092';'4851'
'NO0A2';'5838'
'NO0A1';'4367'
'NO0A2';'5967'
'NO0A1';'4399'
'NO060';'7709'
'NO071';'8901'
'NO085';'3341'
'NO0A2';'5818'
'NO0A2';'5965'
'NO0A2';'6803'
'NO0A2';'5823'
'NO0A3';'6527'
'NO084';'2025'
'NO020';'2261'
'NO083';'1867'
'NO093';'3106'
'NO060';'7452'
'NO071';'8701'
'NO093';'3129'
'NO093';'3291'
'NO0A1';'4201'
'NO072';'9259'
'NO060';'7591'
'NO092';'4558'
'NO072';'9260'
'NO0A2';'5821'
'NO083';'1806'
'NO060';'7239'
'NO020';'2233'
'NO073';'9950'
'NO083';'1811'
'NO072';'9442'
'NO093';'3176'
'NO0A2';'6977'
'NO0A2';'5303'
'NO060';'7514'
'NO093';'3282'
'NO0A1';'4043'
'NO071';'7982'
'NO071';'8428'
'NO0A3';'6090'
'NO084';'2013'
'NO081';'1152'
'NO093';'3138'
'NO084';'1415'
'NO094';'3800'
'NO073';'9840'
'NO072';'9146'
'NO060';'7590'
'NO071';'8610'
'NO093';'3213'
'NO060';'7030'
'NO081';'0170'
'NO081';'1294'
'NO073';'9768'
'NO072';'9321'
'NO093';'3151'
'NO094';'3712'
'NO093';'3275'
'NO081';'0652'
'NO084';'2165'
'NO094';'3830'
'NO071';'8209'
'NO0A2';'5454'
'NO0A2';'5132'
'NO073';'9763'
'NO083';'1684'
'NO083';'1782'
'NO092';'4768'
'NO0A2';'5415'
'NO060';'7620'
'NO093';'3175'
'NO083';'1816'
'NO0A1';'4150'
'NO0A2';'5111'
'NO081';'0687'
'NO093';'3144'
'NO092';'4615'
'NO071';'8323'
'NO081';'0596'
'NO020';'2609'
'NO084';'1925'
'NO085';'3036'
'NO085';'3613'
'NO060';'7374'
'NO0A1';'4313'
'NO0A3';'6150'
'NO0A1';'4354'
'NO073';'9760'
'NO020';'2657'
'NO020';'2232'
'NO0A1';'4262'
'NO081';'0274'
'NO094';'3714'
'NO093';'3154'
'NO020';'2350'
'NO093';'3220'
'NO0A2';'6879'
'NO0A1';'4011'
'NO085';'3019'
'NO060';'7112'
'NO083';'1634'
'NO083';'1692'
'NO0A2';'6869'
'NO081';'1285'
'NO0A1';'4352'
'NO0A3';'6152'
'NO092';'4994'
'NO093';'3242'
'NO085';'3033'
'NO073';'9990'
'NO0A3';'6009'
'NO0A1';'5567'
'NO0A1';'4208'
'NO073';'9750'
'NO081';'1161'
'NO071';'8410'
'NO060';'7353'
'NO081';'0354'
'NO081';'0258'
'NO0A2';'6847'
'NO084';'2073'
'NO083';'1866'
'NO081';'0178'
'NO093';'3142'
'NO083';'1743'
'NO093';'3218'
'NO0A2';'5096'
'NO0A1';'4007'
'NO081';'0968'
'NO093';'3244'
'NO0A3';'6409'
'NO092';'4843'
'NO081';'0374'
'NO093';'3132'
'NO085';'3539'
'NO071';'8519'
'NO0A2';'6711'
'NO084';'1434'
'NO0A2';'5785'
'NO071';'8754'
'NO0A2';'6908'
'NO0A1';'4153'
'NO0A2';'6926'
'NO020';'2542'
'NO0A1';'5578'
'NO020';'2544'
'NO073';'9930'
'NO085';'3359'
'NO0A2';'5392'
'NO0A2';'6815'
'NO072';'9376'
'NO071';'8470'
'NO092';'4405'
'NO0A3';'6392'
'NO071';'8182'
'NO0A2';'5453'
'NO0A2';'5727'
'NO071';'8290'
'NO060';'7973'
'NO071';'8730'
'NO0A2';'6799'
'NO0A3';'6083'
'NO0A3';'6143'
'NO094';'3961'
'NO094';'3855'
'NO0A2';'6776'
'NO020';'2414'
'NO0A1';'4072'
'NO0A3';'6196'
'NO0A2';'6912'
'NO092';'4956'
'NO073';'9650'
'NO0A2';'5397'
'NO0A2';'6917'
'NO092';'4404'
'NO072';'9454'
'NO0A2';'6983'
'NO0A2';'6964'
'NO060';'7392'
'NO0A2';'5919'
'NO020';'2917'
'NO060';'7817'
'NO060';'7246'
'NO0A3';'6082'
'NO071';'8976'
'NO020';'2674'
'NO071';'8762'
'NO072';'9159'
'NO0A2';'6730'
'NO071';'8390'
'NO060';'7252'
'NO094';'3772'
'NO0A2';'6906'
'NO0A3';'6475'
'NO0A1';'4121'
'NO020';'2582'
'NO0A3';'6533'
'NO0A2';'6798'
'NO0A2';'6729'
'NO0A3';'6294'
'NO071';'8184'
'NO071';'8195'
'NO0A3';'6694'
'NO0A2';'6737'
'NO0A2';'5282'
'NO084';'1425'
'NO092';'4905'
'NO071';'8188'
'NO0A2';'5458'
'NO084';'1462'
'NO094';'3652'
