NUTS3;CODE
'LV00B';'LV-3258'
'LV005';'LV-5707'
'LV00A';'LV-1012'
'LV00B';'LV-3291'
'LV005';'LV-5481'
'LV00C';'LV-4126'
'LV00A';'LV-2108'
'LV00C';'LV-4336'
'LV00B';'LV-3898'
'LV009';'LV-5220'
'LV005';'LV-5442'
'LV005';'LV-4618'
'LV00C';'LV-4359'
'LV005';'LV-4627'
'LV00C';'LV-5044'
'LV009';'LV-3927'
'LV009';'LV-3007'
'LV00C';'LV-4132'
'LV005';'LV-4572'
'LV005';'LV-5655'
'LV00C';'LV-4865'
'LV00C';'LV-4406'
'LV009';'LV-3901'
'LV00B';'LV-3431'
'LV009';'LV-3931'
'LV00C';'LV-5016'
'LV00A';'LV-1053'
'LV00A';'LV-1045'
'LV00B';'LV-3894'
'LV009';'LV-3014'
'LV005';'LV-5323'
'LV00B';'LV-3484'
'LV009';'LV-3020'
'LV00A';'LV-2103'
'LV005';'LV-5666'
'LV005';'LV-5327'
'LV005';'LV-5318'
'LV009';'LV-3732'
'LV00C';'LV-4064'
'LV00A';'LV-2111'
'LV00C';'LV-4341'
'LV00C';'LV-4863'
'LV009';'LV-3040'
'LV005';'LV-5440'
'LV00C';'LV-4715'
'LV009';'LV-3004'
'LV00A';'LV-2123'
'LV00C';'LV-4119'
'LV009';'LV-5215'
'LV005';'LV-5438'
'LV00B';'LV-3122'
'LV00B';'LV-3128'
'LV00B';'LV-3132'
'LV009';'LV-3930'
'LV00B';'LV-3101'
'LV009';'LV-5118'
'LV00C';'LV-4847'
'LV00B';'LV-3612'
'LV005';'LV-5726'
'LV005';'LV-5671'
'LV009';'LV-3708'
'LV00B';'LV-3294'
'LV00A';'LV-1076'
'LV00B';'LV-3851'
'LV00C';'LV-4838'
'LV00B';'LV-3120'
'LV00B';'LV-3104'
'LV009';'LV-3717'
'LV005';'LV-5696'
'LV00C';'LV-4345'
'LV00B';'LV-3253'
'LV009';'LV-3722'
'LV00B';'LV-3453'
'LV00B';'LV-3131'
'LV00A';'LV-2166'
'LV005';'LV-5315'
'LV00C';'LV-4335'
'LV00C';'LV-4711'
'LV005';'LV-4635'
'LV005';'LV-4585'
'LV005';'LV-4587'
'LV005';'LV-5458'
'LV00C';'LV-4068'
'LV00B';'LV-3604'
'LV005';'LV-5752'
'LV009';'LV-3031'
'LV005';'LV-4584'
'LV00A';'LV-1034'
'LV00A';'LV-2113'
'LV00B';'LV-3317'
'LV00B';'LV-3251'
'LV009';'LV-3709'
'LV00C';'LV-4405'
'LV005';'LV-5662'
'LV00C';'LV-4724'
'LV00C';'LV-4840'
'LV00C';'LV-4706'
'LV00C';'LV-4108'
'LV00C';'LV-4208'
'LV005';'LV-5312'
'LV005';'LV-5745'
'LV005';'LV-4623'
'LV005';'LV-5216'
'LV00C';'LV-4240'
'LV009';'LV-5224'
'LV00C';'LV-5047'
'LV005';'LV-5722'
'LV00B';'LV-3447'
'LV00B';'LV-3119'
'LV00B';'LV-3140'
'LV00B';'LV-3482'
'LV00C';'LV-4103'
'LV00C';'LV-5015'
'LV005';'LV-5456'
'LV005';'LV-5443'
'LV00C';'LV-4340'
'LV005';'LV-5709'
'LV00B';'LV-3473'
'LV00A';'LV-1083'
'LV00A';'LV-2144'
'LV00C';'LV-4712'
'LV00C';'LV-5041'
'LV005';'LV-5651'
'LV005';'LV-5337'
'LV00C';'LV-4011'
'LV00B';'LV-3615'
'LV00C';'LV-4244'
'LV009';'LV-5128'
'LV00C';'LV-4337'
'LV00C';'LV-4001'
'LV00A';'LV-1015'
'LV005';'LV-5660'
'LV00B';'LV-3298'
'LV00A';'LV-1013'
'LV009';'LV-5125'
'LV00A';'LV-1038'
'LV00A';'LV-1029'
'LV00C';'LV-4735'
'LV00A';'LV-2008'
'LV00C';'LV-4880'
'LV009';'LV-3908'
'LV00B';'LV-3322'
'LV00B';'LV-3307'
'LV00B';'LV-3434'
'LV009';'LV-5230'
'LV009';'LV-3710'
'LV00B';'LV-3275'
'LV005';'LV-5711'
'LV009';'LV-5113'
'LV005';'LV-5439'
'LV009';'LV-5208'
'LV00A';'LV-1082'
'LV00C';'LV-5065'
'LV00B';'LV-3124'
'LV009';'LV-3714'
'LV00C';'LV-5045'
'LV00A';'LV-4013'
'LV009';'LV-5209'
'LV00B';'LV-3433'
'LV009';'LV-5212'
'LV00B';'LV-3443'
'LV00A';'LV-2151'
'LV005';'LV-5461'
'LV005';'LV-5304'
'LV005';'LV-5330'
'LV005';'LV-5692'
'LV00C';'LV-4421'
