NUTS3;CODE
'BG334';'7984'
'BG311';'3923'
'BG311';'3787'
'BG333';'9700'
'BG414';'2469'
'BG414';'2488'
'BG414';'2490'
'BG424';'4908'
'BG311';'3760'
'BG424';'4966'
'BG315';'5537'
'BG331';'9228'
'BG331';'9179'
'BG331';'9120'
'BG422';'6994'
'BG422';'6549'
'BG415';'2562'
'BG423';'4529'
'BG422';'6389'
'BG323';'7082'
'BG323';'7054'
'BG325';'7656'
'BG344';'6271'
'BG344';'6276'
'BG412';'2282'
'BG344';'6273'
'BG421';'4183'
'BG413';'2882'
'BG425';'6731'
'BG421';'4251'
'BG425';'6705'
'BG423';'4522'
'BG421';'4888'
'BG424';'4827'
'BG422';'6999'
'BG313';'3045'
'BG313';'3068'
'BG311';'3953'
'BG422';'6372'
'BG425';'6680'
'BG425';'6684'
'BG325';'7584'
'BG412';'2248'
'BG413';'2870'
'BG315';'5572'
'BG323';'7159'
'BG323';'7161'
'BG415';'2620'
'BG415';'2554'
'BG411';'1732'
'BG331';'9108'
'BG311';'3835'
'BG412';'2157'
'BG342';'8985'
'BG312';'3533'
'BG342';'8987'
'BG342';'8857'
'BG334';'7741'
'BG424';'4939'
'BG341';'8563'
'BG344';'6076'
'BG421';'4155'
'BG333';'9917'
'BG422';'6378'
'BG341';'8432'
'BG414';'2431'
'BG311';'3746'
'BG341';'8108'
'BG414';'2381'
'BG333';'9880'
'BG323';'7271'
'BG421';'4136'
'BG412';'2179'
'BG343';'8746'
'BG425';'6824'
'BG421';'4111'
'BG334';'7915'
'BG325';'7640'
'BG424';'4988'
'BG341';'8525'
'BG312';'3670'
'BG341';'8367'
'BG341';'8274'
'BG343';'8730'
'BG424';'4778'
'BG424';'4779'
'BG342';'8888'
'BG331';'9223'
'BG313';'3040'
'BG411';'1789'
'BG422';'6595'
'BG331';'9110'
'BG425';'4937'
'BG425';'6630'
'BG421';'4165'
'BG425';'6844'
'BG343';'8684'
'BG325';'7662'
'BG331';'9109'
'BG412';'2114'
'BG412';'2210'
'BG421';'4147'
'BG334';'7930'
'BG424';'4905'
'BG342';'8870'
'BG425';'6886'
'BG342';'8877'
'BG341';'8160'
'BG425';'6682'
'BG425';'6748'
'BG332';'9538'
'BG312';'3447'
'BG415';'2653'
'BG331';'9176'
'BG344';'6223'
'BG323';'7158'
'BG412';'2043'
'BG311';'3756'
'BG323';'7340'
'BG424';'4839'
'BG312';'3674'
'BG424';'4921'
'BG424';'4958'
'BG421';'4266'
'BG334';'7778'
'BG412';'2074'
'BG334';'7920'
'BG344';'8963'
'BG344';'6048'
'BG324';'7419'
'BG415';'2561'
'BG322';'5311'
'BG321';'5063'
'BG321';'5080'
'BG422';'6454'
'BG341';'8500'
'BG424';'4724'
'BG311';'3964'
'BG314';'5841'
'BG312';'3500'
'BG414';'2437'
'BG333';'9809'
'BG422';'6379'
'BG325';'7553'
'BG332';'9492'
'BG422';'6520'
'BG334';'7755'
'BG415';'2623'
'BG424';'4848'
'BG424';'4750'
'BG313';'3241'
'BG324';'7458'
'BG344';'6194'
'BG312';'3634'
'BG421';'4102'
'BG321';'5067'
'BG315';'5658'
'BG421';'4127'
'BG422';'6484'
'BG424';'4787'
'BG322';'5427'
'BG412';'2139'
'BG425';'6852'
'BG341';'8273'
'BG415';'2630'
'BG341';'8320'
'BG344';'6191'
'BG424';'4800'
'BG313';'3158'
'BG332';'9524'
'BG422';'6364'
'BG421';'4148'
'BG412';'2227'
'BG411';'1780'
'BG413';'2741'
'BG333';'9795'
'BG415';'2540'
'BG343';'8745'
'BG341';'8140'
'BG314';'5913'
'BG421';'4125'
'BG342';'8943'
'BG342';'8868'
'BG421';'4153'
'BG343';'8641'
'BG321';'5240'
'BG334';'7956'
'BG312';'3449'
'BG421';'4187'
'BG331';'9139'
'BG344';'6295'
'BG321';'5039'
'BG341';'8129'
'BG324';'7278'
'BG413';'2898'
'BG341';'8477'
'BG343';'8689'
'BG425';'6691'
'BG311';'3781'
'BG412';'2034'
'BG422';'6374'
'BG321';'5173'
'BG333';'9868'
'BG324';'7451'
'BG414';'2428'
'BG344';'6166'
'BG414';'2487'
'BG341';'8524'
'BG312';'3542'
'BG332';'9347'
'BG332';'9353'
'BG342';'8921'
'BG313';'3168'
'BG332';'9366'
'BG332';'9367'
'BG421';'4149'
'BG423';'4445'
'BG334';'7957'
'BG424';'4952'
'BG325';'7673'
'BG415';'2555'
'BG425';'6946'
'BG325';'7674'
'BG325';'7681'
'BG413';'2835'
'BG343';'8627'
'BG314';'5851'
'BG314';'5887'
'BG414';'2393'
'BG415';'2669'
'BG413';'2956'
'BG344';'8950'
'BG314';'5900'
'BG413';'2816'
'BG415';'2536'
'BG322';'5477'
'BG413';'2711'
'BG412';'2207'
'BG411';'2137'
'BG331';'9194'
'BG422';'6986'
'BG331';'9235'
'BG332';'9369'
'BG332';'9558'
'BG341';'8518'
'BG424';'4732'
'BG424';'4797'
'BG311';'3937'
'BG414';'2397'
'BG415';'2572'
'BG421';'4347'
'BG413';'2819'
'BG341';'8151'
'BG315';'5790'
'BG311';'3742'
'BG421';'4171'
'BG332';'9401'
'BG314';'5920'
'BG325';'7579'
'BG311';'3912'
'BG344';'6283'
'BG414';'2427'
'BG311';'3737'
'BG415';'2591'
'BG341';'8333'
'BG321';'5062'
'BG425';'6869'
'BG311';'3730'
'BG344';'6157'
'BG412';'2290'
'BG415';'2689'
'BG423';'4527'
'BG321';'5052'
'BG315';'5728'
'BG421';'4874'
'BG422';'6373'
'BG422';'6330'
'BG422';'6440'
'BG334';'7977'
'BG412';'2107'
'BG414';'2475'
'BG315';'5567'
'BG333';'9822'
'BG321';'5234'
'BG344';'6260'
'BG323';'7273'
'BG412';'2257'
'BG323';'7092'
'BG323';'7070'
'BG325';'7563'
'BG325';'7543'
'BG425';'6858'
'BG413';'2784'
'BG344';'6140'
'BG324';'7341'
'BG414';'2394'
'BG342';'8856'
'BG321';'5156'
'BG423';'4582'
'BG425';'6815'
'BG422';'8770'
'BG425';'6725'
'BG423';'4451'
'BG423';'4488'
