NUTS3;CODE
'PL911';'01-703'
'PL911';'01-938'
'PL911';'02-031'
'PL841';'15-325'
'PL841';'15-661'
'PL841';'15-131'
'PL841';'15-183'
'PL711';'93-520'
'PL711';'91-134'
'PL711';'91-433'
'PL633';'80-441'
'PL225';'34-381'
'PL214';'32-199'
'PL622';'10-333'
'PL622';'10-446'
'PL814';'20-382'
'PL814';'20-533'
'PL814';'20-844'
'PL823';'39-104'
'PL812';'22-448'
'PL911';'02-720'
'PL911';'02-878'
'PL633';'81-269'
'PL633';'81-359'
'PL841';'16-635'
'PL922';'09-138'
'PL424';'71-503'
'PL424';'71-758'
'PL424';'71-796'
'PL633';'81-151'
'PL711';'90-416'
'PL415';'61-477'
'PL415';'61-512'
'PL821';'38-604'
'PL633';'80-502'
'PL911';'02-704'
'PL715';'99-423'
'PL911';'04-970'
'PL22C';'43-170'
'PL213';'31-851'
'PL911';'02-905'
'PL715';'96-106'
'PL911';'02-676'
'PL516';'59-336'
'PL22A';'40-690'
'PL432';'65-038'
'PL432';'65-462'
'PL911';'04-341'
'PL824';'37-415'
'PL415';'61-749'
'PL814';'20-415'
'PL426';'75-401'
'PL432';'65-463'
'PL424';'71-070'
'PL911';'04-003'
'PL424';'71-137'
'PL911';'02-801'
'PL814';'20-639'
'PL637';'89-600'
'PL911';'04-862'
'PL911';'02-757'
'PL841';'15-336'
'PL213';'31-008'
'PL711';'91-338'
'PL921';'26-920'
'PL924';'07-431'
'PL514';'50-367'
'PL21A';'34-140'
'PL424';'71-028'
'PL911';'03-768'
'PL911';'02-592'
'PL911';'03-462'
'PL622';'10-153'
'PL841';'15-374'
'PL841';'15-805'
'PL414';'62-240'
'PL415';'61-658'
'PL213';'30-663'
'PL633';'81-178'
'PL911';'00-147'
'PL633';'81-234'
'PL812';'22-106'
'PL841';'15-181'
'PL814';'20-831'
'PL823';'38-102'
'PL823';'35-045'
'PL823';'35-079'
'PL823';'35-509'
'PL721';'26-006'
'PL426';'75-628'
'PL911';'04-556'
'PL424';'71-620'
'PL711';'94-254'
