NUTS3;CODE
'FI1C7';'45701'
'FI1C7';'45911'
'FI1C7';'46801'
'FI1C7';'46901'
'FI1C7';'47201'
'FI1C6';'47401'
'FI1C7';'48101'
'FI1C7';'48401'
'FI1C7';'48601'
'FI1C7';'48771'
'FI1C7';'49401'
'FI1C7';'49411'
'FI1C7';'49461'
'FI1C7';'49901'
'FI1C5';'53101'
'FI1C5';'53301'
'FI1C5';'53501'
'FI1C5';'53851'
'FI1C5';'54101'
'FI1C5';'54501'
'FI1C5';'54801'
'FI1C5';'55101'
'FI1C5';'55121'
'FI1C5';'55801'
'FI1C5';'56101'
'FI1C5';'56801'
'FI1C5';'59101'
'FI1C5';'59511'
'FI1DA';'50101'
'FI1DA';'51201'
'FI1DA';'51601'
'FI1DA';'52301'
'FI1DA';'52551'
'FI1DA';'52701'
'FI1DA';'57101'
'FI1DA';'57201'
'FI1DA';'58201'
'FI1DA';'58501'
'FI1DA';'58701'
'FI1DA';'58901'
'FI1DC';'79701'
'FI1DA';'52201'
'FI1D7';'98999'
'FI1D7';'99380'
'FI1D7';'99831'
'FI1D7';'99880'
'FI1D7';'99970'
'FI1DA';'00101'
'FI1DA';'51901'
'FI1DA';'76101'
'FI1DB';'79601'
'FI1DB';'72401'
'FI1DB';'72601'
'FI1DB';'73101'
'FI1DB';'73201'
'FI1DB';'74101'
'FI1DB';'74121'
'FI1DB';'74301'
'FI1DB';'74701'
'FI1DB';'70006'
'FI1DB';'70101'
'FI1DB';'70111'
'FI1DB';'70151'
'FI1DB';'70201'
'FI1DB';'70211'
'FI1DB';'70401'
'FI1DB';'70421'
'FI1DB';'70461'
'FI1DB';'70501'
'FI1DB';'70601'
'FI1DB';'70621'
'FI1DB';'70701'
'FI1DB';'70781'
'FI1DB';'70801'
'FI1DB';'70821'
'FI1DB';'70871'
'FI1DB';'70901'
'FI1DB';'70911'
'FI1DB';'72101'
'FI1DB';'73301'
'FI1DB';'73501'
'FI1DB';'71201'
'FI1DB';'73601'
'FI1DB';'73901'
'FI1DB';'79101'
'FI1DB';'72211'
'FI1DB';'77601'
'FI1DC';'80101'
'FI1DC';'80141'
'FI1DC';'80161'
'FI1DC';'80401'
'FI1DC';'80511'
'FI1DC';'80791'
'FI1DC';'81101'
'FI1DC';'81201'
'FI1DC';'81281'
'FI1DC';'82201'
'FI1DC';'82901'
'FI1DC';'83101'
'FI1DC';'83501'
'FI1DC';'83701'
'FI1DC';'83901'
'FI1DC';'82301'
'FI1DC';'82501'
'FI1DC';'82601'
'FI1DC';'75501'
'FI1DC';'75531'
'FI1DC';'75701'
'FI1DC';'81701'
'FI198';'40101'
'FI198';'40271'
'FI198';'40321'
'FI198';'40341'
'FI198';'40350'
'FI198';'40351'
'FI198';'40521'
'FI198';'40531'
'FI198';'40701'
'FI198';'40801'
'FI198';'40951'
'FI198';'41161'
'FI198';'41231'
'FI198';'41331'
'FI198';'41341'
'FI198';'41401'
'FI198';'41521'
'FI198';'41661'
'FI198';'41801'
'FI198';'41901'
'FI198';'19651'
'FI198';'42601'
'FI198';'42701'
'FI198';'42721'
'FI19B';'17801'
'FI198';'35601'
'FI198';'42101'
'FI198';'42301'
'FI198';'44101'
'FI198';'44401'
'FI198';'43101'
'FI198';'43501'
'FI198';'43701'
'FI198';'43901'
'FI198';'44501'
'FI198';'44801'
'FI199';'61801'
'FI199';'64701'
'FI199';'64901'
'FI199';'60060'
'FI199';'60101'
'FI199';'60110'
'FI199';'60511'
'FI199';'60801'
'FI199';'61301'
'FI199';'61401'
'FI199';'61601'
'FI199';'62101'
'FI199';'62201'
'FI199';'62301'
'FI199';'62421'
'FI199';'66301'
'FI199';'63101'
'FI199';'63301'
'FI199';'63701'
'FI199';'62501'
'FI199';'62601'
'FI199';'62901'
'FI199';'63501'
'FI199';'61501'
'FI19A';'66401'
'FI199';'66441'
'FI19A';'65201'
'FI19A';'65231'
'FI19A';'65611'
'FI19A';'66141'
'FI19A';'66201'
'FI19A';'66501'
'FI19A';'66531'
'FI19A';'66801'
'FI19A';'64101'
'FI19A';'64201'
'FI19A';'66901'
'FI19A';'68501'
'FI1D5';'69301'
'FI1D5';'69601'
'FI1D5';'69701'
'FI1D5';'69951'
'FI1D5';'67701'
'FI1D9';'90015'
'FI1D9';'90029'
'FI1D9';'90101'
'FI1D9';'90401'
'FI1D9';'90441'
'FI1D9';'90451'
'FI1D9';'90461'
'FI1D9';'90501'
'FI1D9';'90571'
'FI1D9';'90601'
'FI1D9';'90651'
'FI1D9';'90831'
'FI1D9';'90901'
'FI1D9';'91501'
'FI1D9';'91901'
'FI1D9';'91101'
'FI1D9';'91601'
'FI1D9';'86101'
